campaign,date,impressions,adClicks,adCost,CPC,CTR,costPerConversion,newVisits,visits,bounces,organicSearches
Nissan Teana (Nov - Dec),20140103,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (Nov - Dec),20140104,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan Teana (Nov - Dec),20140105,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan Teana (Nov - Dec),20140106,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (Nov - Dec),20140108,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Teana (Nov - Dec),20140109,0,0,0,0.00,0.00,0.00,0,41,8,0
Nissan Teana (Nov - Dec),20140111,0,0,0,0.00,0.00,0.00,8,8,0,0
Nissan Teana (Nov - Dec),20140112,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140113,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140115,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (Nov - Dec),20140116,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan Teana (Nov - Dec),20140117,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Teana (Nov - Dec),20140118,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140122,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140124,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140126,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140127,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (Nov - Dec),20140128,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Teana (Nov - Dec),20140129,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140130,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140131,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Teana (Nov - Dec),20140201,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140203,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (Nov - Dec),20140204,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (Nov - Dec),20140205,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20131021,32957,2553,15774.93,6.18,7.75,1971.87,787,1066,49,0
Nissan Teana (oct),20131022,33545,3602,13547.32,3.76,10.74,846.71,1279,2402,107,8
Nissan Teana (oct),20131023,109936,7295,21535.31,2.95,6.64,439.50,2796,4878,33,0
Nissan Teana (oct),20131024,55751,3399,9558.82,2.81,6.10,233.14,1000,1656,57,0
Nissan Teana (oct),20131025,29823,3012,5715.89,1.90,10.10,228.64,894,1591,16,0
Nissan Teana (oct),20131026,29133,2708,5709.28,2.11,9.30,356.83,1025,1968,41,0
Nissan Teana (oct),20131027,29368,1924,5717.68,2.97,6.55,139.46,672,1181,25,0
Nissan Teana (oct),20131028,27974,2077,5922.2,2.85,7.42,80.03,1074,1951,74,0
Nissan Teana (oct),20131029,32587,2418,5903.4,2.44,7.42,89.45,1066,2148,49,0
Nissan Teana (oct),20131030,31106,1883,5549.6,2.95,6.05,346.85,885,1558,49,0
Nissan Teana (oct),20131031,27349,1482,5285.63,3.57,5.42,160.17,738,1369,25,0
Nissan Teana (oct),20131101,0,0,0,0.00,0.00,0.00,0,98,16,0
Nissan Teana (oct),20131102,0,0,0,0.00,0.00,0.00,8,57,0,0
Nissan Teana (oct),20131103,0,0,0,0.00,0.00,0.00,0,49,8,0
Nissan Teana (oct),20131104,0,0,0,0.00,0.00,0.00,8,74,8,0
Nissan Teana (oct),20131105,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan Teana (oct),20131106,0,0,0,0.00,0.00,0.00,0,49,0,0
Nissan Teana (oct),20131107,0,0,0,0.00,0.00,0.00,0,82,8,0
Nissan Teana (oct),20131108,0,0,0,0.00,0.00,0.00,0,57,8,0
Nissan Teana (oct),20131109,0,0,0,0.00,0.00,0.00,0,57,16,0
Nissan Teana (oct),20131110,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20131111,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Teana (oct),20131112,0,0,0,0.00,0.00,0.00,0,66,16,0
Nissan Teana (oct),20131113,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Teana (oct),20131114,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Teana (oct),20131115,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Teana (oct),20131116,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20131118,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Teana (oct),20131119,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan Teana (oct),20131122,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20131123,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan Teana (oct),20131124,0,0,0,0.00,0.00,0.00,0,49,0,0
Nissan Teana (oct),20131125,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan Teana (oct),20131126,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan Teana (oct),20131127,0,0,0,0.00,0.00,0.00,0,123,0,0
Nissan Teana (oct),20131128,0,0,0,0.00,0.00,0.00,0,90,0,0
Nissan Teana (oct),20131129,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan Teana (oct),20131130,0,0,0,0.00,0.00,0.00,0,74,0,0
Nissan Teana (oct),20131201,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan Teana (oct),20131202,0,0,0,0.00,0.00,0.00,0,41,8,0
Nissan Teana (oct),20131203,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan Teana (oct),20131204,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20131205,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20131206,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20131207,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Teana (oct),20131210,0,0,0,0.00,0.00,0.00,8,25,0,0
Nissan Teana (oct),20131212,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20131213,0,0,0,0.00,0.00,0.00,0,41,0,0
Nissan Teana (oct),20131214,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan Teana (oct),20131217,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20131218,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20131219,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Teana (oct),20131221,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20131222,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20131225,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20131227,0,0,0,0.00,0.00,0.00,8,8,0,0
Nissan Teana (oct),20131230,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20131231,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140101,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan Teana (oct),20140102,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20140106,0,0,0,0.00,0.00,0.00,8,8,0,0
Nissan Teana (oct),20140108,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140109,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140110,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20140112,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140115,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140116,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140117,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20140118,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan Teana (oct),20140120,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140125,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140128,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Teana (oct),20140129,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140131,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana (oct),20140203,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140206,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana (oct),20140208,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN,20131023,198146,1889,11595.92,6.14,0.95,0.00,238,287,8,0
Nissan Teana GDN,20131024,421658,5712,11401.3,2.00,1.35,0.00,451,590,8,0
Nissan Teana GDN,20131025,367196,7469,11056.65,1.48,2.03,0.00,992,1451,33,0
Nissan Teana GDN,20131026,345531,8389,11028.39,1.31,2.43,0.00,1410,2025,82,0
Nissan Teana GDN,20131027,311954,8329,11010.9,1.32,2.67,0.00,951,1541,41,0
Nissan Teana GDN,20131028,401216,8751,11421.39,1.31,2.18,0.00,1386,1910,66,0
Nissan Teana GDN,20131029,447461,8055,11382.6,1.41,1.80,1422.83,1566,2107,41,0
Nissan Teana GDN,20131030,359731,7149,10654.24,1.49,1.99,0.00,1222,1755,66,0
Nissan Teana GDN,20131031,310402,6377,10230.78,1.60,2.05,0.00,1082,1435,25,0
Nissan Teana GDN,20131101,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana GDN,20131102,0,0,0,0.00,0.00,0.00,8,8,0,0
Nissan Teana GDN,20131103,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Teana GDN,20131105,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana GDN,20131106,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana GDN,20131110,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN,20131111,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN,20131114,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN,20131121,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN,20131122,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN,20131126,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana GDN,20131127,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana GDN,20131128,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN,20131213,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN,20140130,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN,20140208,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN (Nov - Dec),20131101,95844,903,1701.89,1.88,0.94,0.00,74,107,16,0
Nissan Teana GDN (Nov - Dec),20131102,71932,925,1777.04,1.92,1.29,0.00,90,107,0,0
Nissan Teana GDN (Nov - Dec),20131103,37881,826,1667,2.02,2.18,0.00,139,197,0,0
Nissan Teana GDN (Nov - Dec),20131104,116031,1304,1721.1,1.32,1.12,0.00,189,262,8,0
Nissan Teana GDN (Nov - Dec),20131105,71565,1378,1708.07,1.24,1.93,0.00,238,336,8,0
Nissan Teana GDN (Nov - Dec),20131106,53291,1128,1706.75,1.51,2.12,0.00,107,197,0,0
Nissan Teana GDN (Nov - Dec),20131107,50271,889,1719.28,1.93,1.77,0.00,98,131,8,0
Nissan Teana GDN (Nov - Dec),20131108,43501,889,1655.25,1.86,2.04,0.00,139,180,0,0
Nissan Teana GDN (Nov - Dec),20131109,57498,1247,1662.3,1.33,2.17,0.00,221,353,0,0
Nissan Teana GDN (Nov - Dec),20131110,50691,1262,1689.39,1.34,2.49,0.00,148,246,8,0
Nissan Teana GDN (Nov - Dec),20131111,80365,1157,1734.28,1.50,1.44,0.00,164,230,8,0
Nissan Teana GDN (Nov - Dec),20131112,79525,1348,1727.74,1.28,1.70,0.00,287,369,16,0
Nissan Teana GDN (Nov - Dec),20131113,66619,1148,1707.35,1.49,1.72,0.00,139,189,16,0
Nissan Teana GDN (Nov - Dec),20131114,69831,1368,1686.56,1.23,1.96,0.00,197,295,16,0
Nissan Teana GDN (Nov - Dec),20131115,50314,996,1650.52,1.66,1.98,0.00,172,230,16,0
Nissan Teana GDN (Nov - Dec),20131116,45705,1109,1645.51,1.48,2.43,0.00,148,213,16,0
Nissan Teana GDN (Nov - Dec),20131117,53976,1125,1638.94,1.46,2.08,0.00,148,238,25,0
Nissan Teana GDN (Nov - Dec),20131118,69235,1115,1636.21,1.47,1.61,0.00,139,164,0,0
Nissan Teana GDN (Nov - Dec),20131119,58590,1052,1625.87,1.55,1.80,0.00,205,254,0,0
Nissan Teana GDN (Nov - Dec),20131120,68831,1180,1615.75,1.37,1.71,0.00,148,205,8,0
Nissan Teana GDN (Nov - Dec),20131121,57316,941,1578.97,1.68,1.64,0.00,131,172,0,0
Nissan Teana GDN (Nov - Dec),20131122,66018,1068,1521.04,1.42,1.62,0.00,180,238,8,0
Nissan Teana GDN (Nov - Dec),20131123,59141,1095,1508.9,1.38,1.85,0.00,131,148,0,0
Nissan Teana GDN (Nov - Dec),20131124,50679,1053,1505.41,1.43,2.08,0.00,139,148,0,0
Nissan Teana GDN (Nov - Dec),20131125,85727,1449,1717.86,1.19,1.69,0.00,189,271,0,0
Nissan Teana GDN (Nov - Dec),20131126,68604,1111,1690.32,1.52,1.62,0.00,180,238,0,0
Nissan Teana GDN (Nov - Dec),20131127,60980,928,1604.58,1.73,1.52,0.00,123,172,0,0
Nissan Teana GDN (Nov - Dec),20131128,44506,718,1313.32,1.83,1.61,0.00,66,123,0,0
Nissan Teana GDN (Nov - Dec),20131129,50334,815,1339.67,1.64,1.62,0.00,131,197,8,0
Nissan Teana GDN (Nov - Dec),20131130,38233,694,1286.99,1.85,1.82,0.00,139,221,0,0
Nissan Teana GDN (Nov - Dec),20131204,259795,673,1872.76,2.78,0.26,234.10,172,238,8,0
Nissan Teana GDN (Nov - Dec),20131205,71772,696,1836.6,2.64,0.97,0.00,115,156,16,0
Nissan Teana GDN (Nov - Dec),20131206,90549,628,1769.71,2.82,0.69,0.00,131,139,0,0
Nissan Teana GDN (Nov - Dec),20131207,64838,646,1738.03,2.69,1.00,0.00,139,180,8,0
Nissan Teana GDN (Nov - Dec),20131208,78166,739,1740.41,2.36,0.95,0.00,164,254,8,0
Nissan Teana GDN (Nov - Dec),20131209,111956,680,1879.53,2.76,0.61,0.00,172,180,0,0
Nissan Teana GDN (Nov - Dec),20131210,85862,752,1875.44,2.49,0.88,0.00,123,123,0,0
Nissan Teana GDN (Nov - Dec),20131211,81224,604,1847.32,3.06,0.74,0.00,107,131,8,0
Nissan Teana GDN (Nov - Dec),20131212,102863,708,1856.95,2.62,0.69,0.00,98,148,0,0
Nissan Teana GDN (Nov - Dec),20131213,81629,653,1743.39,2.67,0.80,0.00,115,131,0,0
Nissan Teana GDN (Nov - Dec),20131214,68370,706,1689.72,2.39,1.03,0.00,123,156,16,0
Nissan Teana GDN (Nov - Dec),20131215,71886,767,1714.15,2.23,1.07,0.00,107,131,16,0
Nissan Teana GDN (Nov - Dec),20131216,103731,697,1911.56,2.74,0.67,0.00,156,205,0,0
Nissan Teana GDN (Nov - Dec),20131217,78058,629,1885,3.00,0.81,0.00,205,238,0,0
Nissan Teana GDN (Nov - Dec),20131218,86342,669,1872.43,2.80,0.77,0.00,156,213,16,0
Nissan Teana GDN (Nov - Dec),20131219,84596,721,1817.95,2.52,0.85,0.00,131,180,0,0
Nissan Teana GDN (Nov - Dec),20131220,80761,767,2130.45,2.78,0.95,0.00,131,164,0,0
Nissan Teana GDN (Nov - Dec),20131221,70882,758,1990.48,2.63,1.07,248.81,139,238,0,0
Nissan Teana GDN (Nov - Dec),20131222,72106,813,1989.31,2.45,1.13,0.00,115,156,0,0
Nissan Teana GDN (Nov - Dec),20131223,109195,865,1988.27,2.30,0.79,0.00,139,180,16,0
Nissan Teana GDN (Nov - Dec),20131224,91904,824,1990.58,2.42,0.90,0.00,148,180,8,0
Nissan Teana GDN (Nov - Dec),20131225,112711,988,1991.99,2.02,0.88,0.00,180,287,16,0
Nissan Teana GDN (Nov - Dec),20131226,86966,825,2002.77,2.43,0.95,0.00,213,295,33,0
Nissan Teana GDN (Nov - Dec),20131227,47314,464,1153.23,2.49,0.98,0.00,90,115,0,0
Nissan Teana GDN (Nov - Dec),20131228,37783,491,1149.41,2.34,1.30,0.00,90,98,8,0
Nissan Teana GDN (Nov - Dec),20131229,40014,560,1149.54,2.05,1.40,0.00,115,115,16,0
Nissan Teana GDN (Nov - Dec),20131230,174897,1106,2839.04,2.57,0.63,0.00,180,246,8,0
Nissan Teana GDN (Nov - Dec),20131231,66857,346,1065.9,3.08,0.52,0.00,107,123,0,0
Nissan Teana GDN (Nov - Dec),20140118,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN (Nov - Dec),20140131,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN (Nov - Dec),20140201,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Teana GDN (Nov - Dec),20140202,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Teana GDN (Nov - Dec),20140208,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan pulsar,20130308,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan+March,20130325,0,0,0,0.00,0.00,0.00,8,8,0,0
Nissan_Almera,20130802,0,0,0,0.00,0.00,0.00,8,41,8,0
Nissan_Almera,20130803,0,0,0,0.00,0.00,0.00,66,156,74,0
Nissan_Almera,20130804,0,0,0,0.00,0.00,0.00,16,82,41,0
Nissan_Almera,20130805,0,0,0,0.00,0.00,0.00,33,82,57,0
Nissan_Almera,20130806,0,0,0,0.00,0.00,0.00,33,74,57,0
Nissan_Almera,20130807,0,0,0,0.00,0.00,0.00,25,49,33,0
Nissan_Almera,20130808,0,0,0,0.00,0.00,0.00,41,82,49,0
Nissan_Almera,20130809,0,0,0,0.00,0.00,0.00,49,90,57,0
Nissan_Almera,20130810,0,0,0,0.00,0.00,0.00,74,98,90,0
Nissan_Almera,20130811,0,0,0,0.00,0.00,0.00,90,123,82,0
Nissan_Almera,20130812,0,0,0,0.00,0.00,0.00,74,107,82,0
Nissan_Almera,20130813,0,0,0,0.00,0.00,0.00,82,139,25,0
Nissan_Almera,20130814,0,0,0,0.00,0.00,0.00,25,57,49,0
Nissan_Almera,20130815,0,0,0,0.00,0.00,0.00,139,189,107,0
Nissan_Almera,20130816,0,0,0,0.00,0.00,0.00,66,115,66,0
Nissan_Almera,20130817,0,0,0,0.00,0.00,0.00,57,115,74,0
Nissan_Almera,20130818,0,0,0,0.00,0.00,0.00,49,115,66,0
Nissan_Almera,20130819,0,0,0,0.00,0.00,0.00,33,57,41,0
Nissan_Almera,20130820,0,0,0,0.00,0.00,0.00,66,98,49,0
Nissan_Almera,20130821,0,0,0,0.00,0.00,0.00,25,74,49,0
Nissan_Almera,20130822,0,0,0,0.00,0.00,0.00,74,115,74,0
Nissan_Almera,20130823,0,0,0,0.00,0.00,0.00,98,148,90,0
Nissan_Almera,20130824,0,0,0,0.00,0.00,0.00,66,115,74,0
Nissan_Almera,20130825,0,0,0,0.00,0.00,0.00,49,115,66,0
Nissan_Almera,20130826,0,0,0,0.00,0.00,0.00,33,57,41,0
Nissan_Almera,20130827,0,0,0,0.00,0.00,0.00,107,156,107,0
Nissan_Almera,20130828,0,0,0,0.00,0.00,0.00,74,123,74,0
Nissan_Almera,20130829,0,0,0,0.00,0.00,0.00,33,33,33,0
Nissan_Almera,20130831,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Almera,20130901,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20130902,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20130903,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20130904,0,0,0,0.00,0.00,0.00,57,82,33,0
Nissan_Almera,20130905,0,0,0,0.00,0.00,0.00,66,139,107,0
Nissan_Almera,20130906,0,0,0,0.00,0.00,0.00,57,82,57,0
Nissan_Almera,20130907,0,0,0,0.00,0.00,0.00,74,131,98,0
Nissan_Almera,20130908,0,0,0,0.00,0.00,0.00,49,123,90,0
Nissan_Almera,20130909,0,0,0,0.00,0.00,0.00,57,115,49,0
Nissan_Almera,20130910,0,0,0,0.00,0.00,0.00,115,197,115,0
Nissan_Almera,20130911,0,0,0,0.00,0.00,0.00,41,66,33,0
Nissan_Almera,20130912,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Almera,20130913,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20130915,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Almera,20130916,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20130920,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20130922,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_Almera,20131001,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131007,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131008,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Almera,20131012,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131017,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131021,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Almera,20131022,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_Almera,20131023,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Almera,20131026,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131101,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Almera,20131103,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131111,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131116,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_Almera,20131118,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Almera,20131119,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Almera,20131121,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131122,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan_Almera,20131125,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131126,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_Almera,20131127,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Almera,20131202,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131203,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Almera,20131206,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131208,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131209,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Almera,20131210,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131219,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131226,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20131227,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Almera,20131230,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20140102,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20140110,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20140111,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20140115,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20140122,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20140124,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20140128,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Almera,20140206,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130327,0,0,0,0.00,0.00,0.00,172,221,41,0
Nissan_March,20130328,0,0,0,0.00,0.00,0.00,476,648,156,0
Nissan_March,20130329,0,0,0,0.00,0.00,0.00,451,623,148,0
Nissan_March,20130330,0,0,0,0.00,0.00,0.00,549,787,279,0
Nissan_March,20130331,0,0,0,0.00,0.00,0.00,500,656,246,0
Nissan_March,20130401,0,0,0,0.00,0.00,0.00,738,976,385,0
Nissan_March,20130402,0,0,0,0.00,0.00,0.00,1345,1714,836,0
Nissan_March,20130403,0,0,0,0.00,0.00,0.00,1082,1361,639,0
Nissan_March,20130404,0,0,0,0.00,0.00,0.00,1099,1328,598,0
Nissan_March,20130405,0,0,0,0.00,0.00,0.00,1099,1304,598,0
Nissan_March,20130406,0,0,0,0.00,0.00,0.00,1074,1271,730,0
Nissan_March,20130407,0,0,0,0.00,0.00,0.00,1156,1369,828,0
Nissan_March,20130408,0,0,0,0.00,0.00,0.00,1197,1484,762,0
Nissan_March,20130409,0,0,0,0.00,0.00,0.00,1230,1517,803,0
Nissan_March,20130410,0,0,0,0.00,0.00,0.00,984,1369,705,0
Nissan_March,20130411,0,0,0,0.00,0.00,0.00,1074,1361,779,0
Nissan_March,20130412,0,0,0,0.00,0.00,0.00,1090,1336,820,0
Nissan_March,20130413,0,0,0,0.00,0.00,0.00,451,615,205,0
Nissan_March,20130414,0,0,0,0.00,0.00,0.00,303,541,164,0
Nissan_March,20130415,0,0,0,0.00,0.00,0.00,385,533,189,0
Nissan_March,20130416,0,0,0,0.00,0.00,0.00,492,656,205,0
Nissan_March,20130417,0,0,0,0.00,0.00,0.00,476,631,238,0
Nissan_March,20130418,0,0,0,0.00,0.00,0.00,558,730,221,0
Nissan_March,20130419,0,0,0,0.00,0.00,0.00,107,221,57,0
Nissan_March,20130420,0,0,0,0.00,0.00,0.00,164,238,66,0
Nissan_March,20130421,0,0,0,0.00,0.00,0.00,164,271,57,0
Nissan_March,20130422,0,0,0,0.00,0.00,0.00,16,49,8,0
Nissan_March,20130423,0,0,0,0.00,0.00,0.00,16,41,25,0
Nissan_March,20130424,0,0,0,0.00,0.00,0.00,8,8,0,0
Nissan_March,20130425,0,0,0,0.00,0.00,0.00,16,25,16,0
Nissan_March,20130426,0,0,0,0.00,0.00,0.00,33,66,33,0
Nissan_March,20130427,0,0,0,0.00,0.00,0.00,8,25,0,0
Nissan_March,20130428,0,0,0,0.00,0.00,0.00,57,57,25,0
Nissan_March,20130429,0,0,0,0.00,0.00,0.00,853,967,738,0
Nissan_March,20130430,0,0,0,0.00,0.00,0.00,287,312,205,0
Nissan_March,20130501,0,0,0,0.00,0.00,0.00,2451,2771,2123,0
Nissan_March,20130502,0,0,0,0.00,0.00,0.00,1090,1238,984,0
Nissan_March,20130503,0,0,0,0.00,0.00,0.00,344,435,287,0
Nissan_March,20130504,0,0,0,0.00,0.00,0.00,156,221,139,0
Nissan_March,20130505,0,0,0,0.00,0.00,0.00,344,377,254,0
Nissan_March,20130506,0,0,0,0.00,0.00,0.00,344,394,262,0
Nissan_March,20130507,0,0,0,0.00,0.00,0.00,459,541,418,0
Nissan_March,20130508,0,0,0,0.00,0.00,0.00,394,459,303,0
Nissan_March,20130509,0,0,0,0.00,0.00,0.00,492,533,410,0
Nissan_March,20130510,0,0,0,0.00,0.00,0.00,467,525,353,0
Nissan_March,20130511,0,0,0,0.00,0.00,0.00,467,517,328,0
Nissan_March,20130512,0,0,0,0.00,0.00,0.00,517,574,426,0
