date,campaign,impressions,adClicks,adCost,CPC,CTR,costPerConversion,newVisits,visits,bounces,organicSearches
20131008,(not set),0,0,0,0,0,0,3365,4783,1722,1266
20131008,Sungwai 100-Interest,72316,453,1543.39,3.407041943,0.62641739,0,0,0,0,0
20131008,Sungwai 100-Placement,135140,201,1557.39,7.748208955,0.148734646,0,0,0,0,0
20131008,Sungwai 100-Topic,102005,478,1517.08,3.173807531,0.46860448,0,0,0,0,0
20131008,Sungwai 100-keyword,142211,219,1503.43,6.864977169,0.153996526,0,0,0,0,0
20131009,(not set),0,0,0,0,0,0,3238,4473,1576,1290
20131009,Sungwai 100-Interest,58522,371,1513.93,4.080673854,0.633949626,0,0,0,0,0
20131009,Sungwai 100-Placement,122168,217,1527.24,7.03797235,0.177624255,0,0,0,0,0
20131009,Sungwai 100-Topic,85671,366,1510.46,4.126939891,0.427215744,0,0,0,0,0
20131009,Sungwai 100-keyword,15748,194,1515.07,7.809639175,1.231902464,0,0,0,0,0
20131010,(not set),0,0,0,0,0,0,3043,4503,1649,1375
20131010,Sungwai 100-Interest,68807,339,1491.08,4.398466077,0.492682431,0,0,0,0,0
20131010,Sungwai 100-Placement,143313,210,1514.42,7.21152381,0.146532415,0,0,0,0,0
20131010,Sungwai 100-Topic,116257,400,1478.19,3.695475,0.344065304,0,0,0,0,0
20131010,Sungwai 100-keyword,41511,233,1490.13,6.395407725,0.561297006,0,0,0,0,0
20131011,(not set),0,0,0,0,0,0,2891,4211,1728,1144
20131011,Sungwai 100-Interest,76945,420,1472.66,3.506333333,0.545844434,0,0,0,0,0
20131011,Sungwai 100-Placement,130423,212,1478.94,6.976132075,0.162548017,0,0,0,0,0
20131011,Sungwai 100-Topic,101619,315,1472.26,4.67384127,0.309981401,0,0,0,0,0
20131011,Sungwai 100-keyword,52876,217,1459.72,6.726820276,0.41039413,0,0,0,0,0
20131012,(not set),0,0,0,0,0,0,1576,2678,1047,779
20131012,Sungwai 100-keyword,83282,235,1473.85,6.271702128,0.282173819,0,0,0,0,0
20131013,(not set),0,0,0,0,0,0,1454,2319,907,639
20131013,Sungwai 100-keyword,23540,240,1468.03,6.116791667,1.019541206,0,0,0,0,0
20131014,(not set),0,0,0,0,0,0,3262,4680,2008,1144
20131014,Sungwai 100-Interest,88065,395,1563.91,3.959265823,0.448532334,0,0,0,0,0
20131014,Sungwai 100-Placement,284674,212,1564.44,7.379433962,0.074471149,0,0,0,0,0
20131014,Sungwai 100-Topic,134524,412,1567.65,3.804975728,0.306265053,0,0,0,0,0
20131014,Sungwai 100-keyword,155156,272,1531.03,5.628786765,0.175307433,0,0,0,0,0
20131015,(not set),0,0,0,0,0,0,3171,4729,1880,1193
20131015,Sungwai 100-Interest,57574,413,1537.02,3.721598063,0.717337687,0,0,0,0,0
20131015,Sungwai 100-Placement,142972,208,1535.76,7.383461538,0.145483032,0,0,0,0,0
20131015,Sungwai 100-Topic,100789,395,1531.4,3.876962025,0.391907847,0,0,0,0,0
20131015,Sungwai 100-keyword,59186,246,1514.92,6.158211382,0.415638834,0,0,0,0,0
20131016,(not set),0,0,0,0,0,0,2872,4315,1607,1187
20131016,Sungwai 100-Interest,49051,361,1408.48,3.901606648,0.735968686,0,0,0,0,0
20131016,Sungwai 100-Placement,96056,188,1395.82,7.424574468,0.195719164,0,0,0,0,0
20131016,Sungwai 100-Topic,65464,269,1409.37,5.23929368,0.410912868,0,0,0,0,0
20131016,Sungwai 100-keyword,10777,146,1253.24,8.583835616,1.35473694,0,0,0,0,0
20131017,(not set),0,0,0,0,0,0,2641,4157,1235,1321
20131017,Sungwai 100-Interest,69690,174,923.04,5.304827586,0.249677142,0,0,0,0,0
20131017,Sungwai 100-Placement,107229,88,743.64,8.450454545,0.082067351,0,0,0,0,0
20131017,Sungwai 100-Topic,93028,117,651.27,5.566410256,0.125768586,0,0,0,0,0
20131017,Sungwai 100-keyword,43461,99,661.76,6.684444444,0.227790433,0,0,0,0,0
20131018,(not set),0,0,0,0,0,0,2276,3396,931,1132
20131018,Sungwai 100-Interest,35082,77,401.03,5.208181818,0.219485776,0,0,0,0,0
20131018,Sungwai 100-keyword,18270,48,307.21,6.400208333,0.26272578,0,0,0,0,0
20131019,(not set),0,0,0,0,0,0,1254,2130,566,694
20131019,Sungwai 100-keyword,5669,68,305.58,4.493823529,1.199506086,0,0,0,0,0
20131020,(not set),0,0,0,0,0,0,1254,1905,481,572
20131020,Sungwai 100-keyword,14557,54,309,5.722222222,0.370955554,0,0,0,0,0
20131021,(not set),0,0,0,0,0,0,2404,3566,645,1235
20131021,Sungwai 100-Interest,72851,105,426.52,4.062095238,0.144129799,0,0,0,0,0
20131021,Sungwai 100-keyword,3953,49,313.48,6.39755102,1.239564887,0,0,0,0,0
20131022,(not set),0,0,0,0,0,0,2294,3371,621,1156
20131022,Sungwai 100-Interest,16861,102,416.53,4.083627451,0.604946326,0,0,0,0,0
20131022,Sungwai 100-keyword,4381,40,308.81,7.72025,0.913033554,0,0,0,0,0
20131023,(not set),0,0,0,0,0,0,1661,2416,712,846
20131023,Sungwai 100-Interest,16606,106,410.55,3.873113208,0.638323498,0,0,0,0,0
20131023,Sungwai 100-keyword,3126,43,315.66,7.340930233,1.375559821,0,0,0,0,0
20131024,(not set),0,0,0,0,0,0,2185,3311,554,1223
20131024,Sungwai 100-Interest,32339,68,407.09,5.986617647,0.210272426,0,0,0,0,0
20131024,Sungwai 100-keyword,4586,49,305.39,6.23244898,1.068469254,0,0,0,0,0
20131025,(not set),0,0,0,0,0,0,2240,3274,511,1205
20131025,Sungwai 100-Interest,17879,107,388.79,3.633551402,0.598467476,0,0,0,0,0
20131025,Sungwai 100-keyword,4932,43,292.81,6.809534884,0.871857259,0,0,0,0,0
20131026,(not set),0,0,0,0,0,0,1357,2173,590,767
20131026,Sungwai 100-keyword,4285,41,307.37,7.496829268,0.956826138,0,0,0,0,0
20131027,(not set),0,0,0,0,0,0,1187,1880,469,676
20131027,Sungwai 100-keyword,3901,43,287.66,6.689767442,1.102281466,0,0,0,0,0
20131028,(not set),0,0,0,0,0,0,2361,3463,590,1229
20131028,Sungwai 100-Interest,103535,94,408.18,4.342340426,0.090790554,0,0,0,0,0
20131028,Sungwai 100-keyword,6731,47,327.83,6.975106383,0.698261774,0,0,0,0,0
20131029,(not set),0,0,0,0,0,0,2434,3627,572,1357
20131029,Sungwai 100-Interest,14974,75,401.04,5.3472,0.500868171,0,0,0,0,0
20131029,Sungwai 100-keyword,20586,45,289.64,6.436444444,0.218595162,0,0,0,0,0
20131030,(not set),0,0,0,0,0,0,2751,3950,609,1035
20131030,Sungwai 100-Interest,28722,64,383.78,5.9965625,0.222825709,0,0,0,0,0
20131030,Sungwai 100-keyword,6530,45,268.87,5.974888889,0.689127106,0,0,0,0,0
20131031,(not set),0,0,0,0,0,0,2793,4290,785,1272
20131031,Sungwai 100-Interest,21884,169,700.18,4.143076923,0.772253701,0,0,0,0,0
20131031,Sungwai 100-Placement,151795,68,503.12,7.398823529,0.044797259,0,0,0,0,0
20131031,Sungwai 100-keyword,9246,55,260.19,4.730727273,0.594851828,0,0,0,0,0
20131101,(not set),0,0,0,0,0,0,3262,4911,1108,1150
20131101,Sungwai 100-Interest,25398,148,700.29,4.731689189,0.582723049,0,0,0,0,0
20131101,Sungwai 100-Placement,90151,74,550.39,7.437702703,0.082084503,0,0,0,0,0
20131101,Sungwai 100-keyword,1445,38,306.9,8.076315789,2.629757785,0,0,0,0,0
20131102,(not set),0,0,0,0,0,0,1485,2489,742,627
20131102,Sungwai 100-keyword,23582,60,306.57,5.1095,0.254431346,0,0,0,0,0
20131103,(not set),0,0,0,0,0,0,1503,2191,578,749
20131103,Sungwai 100-keyword,22109,73,305.2,4.180821918,0.330182279,0,0,0,0,0
20131104,(not set),0,0,0,0,0,0,2593,3925,1071,1205
20131104,Sungwai 100-Interest,61632,150,740.79,4.9386,0.243380062,0,0,0,0,0
20131104,Sungwai 100-Placement,109645,77,520.95,6.765584416,0.070226641,0,0,0,0,0
20131104,Sungwai 100-keyword,7394,57,325.29,5.706842105,0.770895321,0,0,0,0,0
20131105,(not set),0,0,0,0,0,0,2684,3901,1083,1108
20131105,Sungwai 100-Interest,27256,165,717.58,4.348969697,0.605371294,0,0,0,0,0
20131105,Sungwai 100-Placement,66136,85,529.03,6.223882353,0.128523043,0,0,0,0,0
20131105,Sungwai 100-keyword,5700,62,314.93,5.079516129,1.087719298,0,0,0,0,0
20131106,(not set),0,0,0,0,0,0,2708,3919,1223,1059
20131106,Sungwai 100-Interest,25683,171,718.78,4.203391813,0.665810069,0,0,0,0,0
20131106,Sungwai 100-Placement,42348,77,526.43,6.836753247,0.181826769,0,0,0,0,0
20131106,Sungwai 100-keyword,1673,30,325.14,10.838,1.793185894,0,0,0,0,0
20131107,(not set),0,0,0,0,0,0,2970,4120,1150,1162
20131107,Sungwai 100-Interest,20450,157,718.48,4.576305732,0.767726161,0,0,0,0,0
20131107,Sungwai 100-Placement,37693,75,504.49,6.726533333,0.198975937,0,0,0,0,0
20131107,Sungwai 100-keyword,17655,56,309.04,5.518571429,0.317190598,0,0,0,0,0
20131108,(not set),0,0,0,0,0,0,2325,3639,1363,907
20131108,Sungwai 100-Interest,18753,162,695.02,4.290246914,0.863861782,0,0,0,0,0
20131108,Sungwai 100-Placement,29932,65,496.34,7.636,0.217158893,0,0,0,0,0
20131108,Sungwai 100-keyword,4301,51,319.82,6.270980392,1.185770751,0,0,0,0,0
20131109,(not set),0,0,0,0,0,0,1613,2678,1150,645
20131109,Sungwai 100-keyword,17239,59,302.2,5.122033898,0.34224723,0,0,0,0,0
20131110,(not set),0,0,0,0,0,0,1448,2380,968,572
20131110,Sungwai 100-keyword,17667,52,310.07,5.962884615,0.294334069,0,0,0,0,0
20131111,(not set),0,0,0,0,0,0,2489,4017,1461,1132
20131111,Sungwai 100-Interest,49323,158,735.6,4.655696203,0.320337368,0,0,0,0,0
20131111,Sungwai 100-Placement,100104,83,530.3,6.389156627,0.08291377,0,0,0,0,0
20131111,Sungwai 100-keyword,8490,58,323.77,5.582241379,0.683156655,0,0,0,0,0
20131112,(not set),0,0,0,0,0,0,2690,4077,1369,1193
20131112,Sungwai 100-Interest,20934,146,728.84,4.992054795,0.697430018,0,0,0,0,0
20131112,Sungwai 100-Placement,29606,73,518.03,7.09630137,0.246571641,0,0,0,0,0
20131112,Sungwai 100-keyword,2976,42,316.69,7.540238095,1.411290323,0,0,0,0,0
20131113,(not set),0,0,0,0,0,0,2586,4108,1296,1308
20131113,Sungwai 100-Interest,19950,153,715.4,4.675816993,0.766917293,0,0,0,0,0
20131113,Sungwai 100-Placement,25930,72,507.59,7.049861111,0.277670652,0,0,0,0,0
20131113,Sungwai 100-keyword,25059,57,333.47,5.850350877,0.227463187,0,0,0,0,0
20131114,(not set),0,0,0,0,0,0,2970,4394,1649,1223
20131114,Sungwai 100-Interest,21968,156,715.08,4.583846154,0.710123816,0,0,0,0,0
20131114,Sungwai 100-Placement,29668,74,502.82,6.794864865,0.249426992,0,0,0,0,0
20131114,Sungwai 100-keyword,6967,49,326.17,6.656530612,0.703315631,0,0,0,0,0
20131115,(not set),0,0,0,0,0,0,3584,5100,2319,1144
20131115,Sungwai 100-Interest,20947,169,691.15,4.08964497,0.80679811,0,91,103,103,0
20131115,Sungwai 100-Placement,28343,71,483.39,6.808309859,0.25050277,0,12,12,12,0
20131115,Sungwai 100-keyword,15420,57,314.64,5.52,0.369649805,0,0,0,0,0
20131116,(not set),0,0,0,0,0,0,2495,3621,1868,669
20131116,Sungwai 100-keyword,16757,59,293.67,4.977457627,0.352091663,0,12,12,12,0
20131117,(not set),0,0,0,0,0,0,1923,3006,1594,548
20131117,Sungwai 100-Interest,0,0,0,0,0,0,0,6,6,0
20131117,Sungwai 100-keyword,2168,35,308.77,8.822,1.614391144,0,43,55,55,0
20131118,(not set),0,0,0,0,0,0,2386,3864,1114,1223
20131118,Sungwai 100-Interest,41634,146,632.82,4.334383562,0.350674929,0,116,134,122,0
20131118,Sungwai 100-Placement,100667,53,455.72,8.598490566,0.052648832,0,73,73,73,0
20131118,Sungwai 100-keyword,21402,59,277.21,4.698474576,0.275675171,0,24,24,24,0
20131119,(not set),0,0,0,0,0,0,2763,4199,1223,1454
20131119,Sungwai 100-Interest,0,0,0,0,0,0,6,12,12,0
20131120,(not set),0,0,0,0,0,0,2690,4236,1138,1327
20131120,Sungwai 100-Interest,0,0,0,0,0,0,0,6,6,0
20131121,(not set),0,0,0,0,0,0,2745,4284,1102,1290
20131122,(not set),0,0,0,0,0,0,2574,4004,895,1290
20131123,(not set),0,0,0,0,0,0,2112,3201,1357,657
20131124,(not set),0,0,0,0,0,0,1801,2939,1333,602
20131125,(not set),0,0,0,0,0,0,3840,5465,2538,1156
20131125,Sungwai 100-Interest,0,0,0,0,0,0,0,6,6,0
20131126,(not set),0,0,0,0,0,0,3992,5605,2714,1162
20131126,Sungwai 100-Interest,0,0,0,0,0,0,0,18,12,0
20131127,(not set),0,0,0,0,0,0,4363,6384,2842,1321
20131128,(not set),0,0,0,0,0,0,4150,6195,2866,1199
20131128,Sungwai 100-Interest,0,0,0,0,0,0,0,6,6,0
20131129,(not set),0,0,0,0,0,0,3518,5301,2574,925
20131130,(not set),0,0,0,0,0,0,2580,3840,2252,517
20131201,(not set),0,0,0,0,0,0,2233,3384,2173,469
20131202,(not set),0,0,0,0,0,0,3463,5301,2507,1199
20131203,(not set),0,0,0,0,0,0,3238,4802,2221,1022
20131204,(not set),0,0,0,0,0,0,3578,5112,2629,931
20131205,(not set),0,0,0,0,0,0,2410,3658,2361,469
20131206,(not set),0,0,0,0,0,0,3110,4735,2124,1071
20131206,Sungwai 100-Interest,90119,149,939.77,6.307181208,0.165336943,0,110,122,116,0
20131206,Sungwai 100-keyword,70681,114,899.48,7.890175439,0.161288041,0,85,103,97,0
20131207,(not set),0,0,0,0,0,0,2343,3828,2246,621
20131207,Sungwai 100-Interest,31,0,0,0,0,0,0,0,0,0
20131207,Sungwai 100-keyword,32492,110,901.9,8.199090909,0.338544873,0,91,116,110,0
20131208,(not set),0,0,0,0,0,0,2057,3195,1667,663
20131208,Sungwai 100-keyword,16993,193,912.72,4.729119171,1.135761784,0,134,152,146,0
20131209,(not set),0,0,0,0,0,0,2702,4278,1856,1089
20131209,Sungwai 100-Interest,89484,171,998.35,5.838304094,0.191095615,0,103,110,103,0
20131209,Sungwai 100-keyword,13923,150,994.42,6.629466667,1.077354019,0,97,122,122,0
20131210,(not set),0,0,0,0,0,0,2422,3950,2045,852
20131210,Sungwai 100-Interest,28305,216,983.2,4.551851852,0.763116057,0,85,103,91,0
20131210,Sungwai 100-keyword,26536,159,986.79,6.206226415,0.599186011,0,73,73,61,0
20131211,(not set),0,0,0,0,0,0,3116,5082,2142,1229
20131211,Sungwai 100-Interest,22394,180,963.81,5.3545,0.803786729,0,128,152,146,0
20131211,Sungwai 100-keyword,9490,114,972.6,8.531578947,1.201264489,0,67,73,73,0
20131212,(not set),0,0,0,0,0,0,3232,4796,2033,1205
20131212,Sungwai 100-Interest,19158,162,957.84,5.912592593,0.845599749,0,122,146,146,0
20131212,Sungwai 100-keyword,10074,125,962.58,7.70064,1.240817947,0,67,91,91,0
20131213,(not set),0,0,0,0,0,0,3116,4729,1661,1278
20131213,Sungwai 100-Interest,19387,157,916.57,5.838025478,0.809821014,0,67,85,85,0
20131213,Sungwai 100-keyword,38774,156,912.49,5.849294872,0.402331459,0,91,116,103,0
20131214,(not set),0,0,0,0,0,0,2495,3944,2215,742
20131214,Sungwai 100-Interest,0,0,0,0,0,0,0,6,6,0
20131214,Sungwai 100-keyword,8141,104,881.02,8.471346154,1.277484339,0,73,97,79,0
20131215,(not set),0,0,0,0,0,0,2398,3822,2294,584
20131215,Sungwai 100-keyword,38663,161,901.47,5.599192547,0.416418798,0,97,116,116,0
20131216,(not set),0,0,0,0,0,0,2666,4351,1741,1028
20131216,Sungwai 100-Interest,100633,216,996.89,4.615231481,0.21464132,0,140,152,152,0
20131216,Sungwai 100-keyword,37595,162,1020.77,6.301049383,0.430908365,0,140,176,176,0
20131217,(not set),0,0,0,0,0,0,2824,4467,1607,1217
20131217,Sungwai 100-Interest,16843,75,366.12,4.8816,0.445288844,0,24,43,43,0
20131217,Sungwai 100-keyword,4179,66,586.44,8.885454545,1.579325197,0,61,110,110,0
20131218,(not set),0,0,0,0,0,0,2599,4339,1631,937
20131218,Sungwai 100-Interest,0,0,0,0,0,0,0,6,6,0
20131219,(not set),0,0,0,0,0,0,2306,3609,1132,998
20131219,Sungwai 100-Interest,0,0,0,0,0,0,0,6,6,0
20131219,Sungwai 100-keyword,0,0,0,0,0,0,0,12,12,0
20131220,(not set),0,0,0,0,0,0,1874,3031,688,840
20131220,Sungwai 100-keyword,0,0,0,0,0,0,0,6,6,0
20131221,(not set),0,0,0,0,0,0,1254,2173,590,615
20131221,Sungwai 100-keyword,0,0,0,0,0,0,0,18,12,0
20131222,(not set),0,0,0,0,0,0,1120,1777,463,596
20131223,(not set),0,0,0,0,0,0,2002,3195,554,1083
20131223,Sungwai 100-Interest,0,0,0,0,0,0,0,12,12,0
20131223,Sungwai 100-keyword,0,0,0,0,0,0,0,12,12,0
20131224,(not set),0,0,0,0,0,0,1929,3104,463,1223
20131224,Sungwai 100-keyword,0,0,0,0,0,0,0,6,6,0
20131225,(not set),0,0,0,0,0,0,12208,15147,10260,1211
20131225,Sungwai 100-keyword,0,0,0,0,0,0,0,6,6,0
20131226,(not set),0,0,0,0,0,0,3846,6554,3359,1120
20131227,(not set),0,0,0,0,0,0,1929,3591,1296,895
20131228,(not set),0,0,0,0,0,0,1272,2380,1028,481
20131228,Sungwai 100-keyword,0,0,0,0,0,0,0,6,6,0
20131229,(not set),0,0,0,0,0,0,876,1954,998,310
20131229,Sungwai 100-keyword,0,0,0,0,0,0,0,6,6,0
20131230,(not set),0,0,0,0,0,0,1168,2319,998,377
20131231,(not set),0,0,0,0,0,0,931,1783,797,323
20140101,(not set),0,0,0,0,0,0,742,1363,450,335
20140102,(not set),0,0,0,0,0,0,1789,2903,523,1077
20140102,AZAY - Hospital Areas (Search),8,0,0,0,0,0,0,0,0,0
20140103,(not set),0,0,0,0,0,0,1960,2952,481,1071
20140103,AZAY - Hospital Areas (Search),7,0,0,0,0,0,0,0,0,0
20140104,(not set),0,0,0,0,0,0,1144,1978,389,578
20140104,Sungwai 100-Interest,0,0,0,0,0,0,0,6,6,0
20140105,(not set),0,0,0,0,0,0,992,1801,359,566
20140106,(not set),0,0,0,0,0,0,2203,3536,450,1321
20140106,2014,0,0,0,0,0,0,359,414,383,0
20140106,AZAY - Brand (Search),1201,144,811.57,5.635902778,11.99000833,0,67,91,73,0
20140106,AZAY - Competitor (Search),3360,99,1202.29,12.14434343,2.946428571,0,67,103,103,0
20140106,AZAY - Hospital Areas (Search),71,1,12.63,12.63,1.408450704,0,0,0,0,0
20140106,AZAY - Life Insurance (Search),15486,457,5290.06,11.57562363,2.951052564,0,310,420,371,0
20140107,(not set),0,0,0,0,0,0,2033,3262,414,1217
20140107,2014,0,0,0,0,0,0,335,383,335,0
20140107,AZAY - Brand (Search),1558,249,1120.43,4.499718876,15.98202824,0,128,250,183,0
20140107,AZAY - Competitor (Search),4761,178,2243.34,12.60303371,3.738710355,0,158,213,189,0
20140107,AZAY - Contextual (GDN),1121,0,0,0,0,0,0,0,0,0
20140107,AZAY - Hospital Areas (Search),48,3,42.83,14.27666667,6.25,0,6,12,6,0
20140107,AZAY - Life Insurance (Search),16670,470,5646.77,12.01440426,2.819436113,0,323,487,432,0
20140107,AZAY - Placement (GDN),106,0,0,0,0,0,0,0,0,0
20140108,(not set),0,0,0,0,0,0,2264,3475,487,1187
20140108,2014,0,0,0,0,0,0,456,469,420,0
20140108,AZAY - Brand (Search),1672,272,1948.2,7.1625,16.26794258,0,183,286,213,0
20140108,AZAY - Competitor (Search),5586,219,2638.29,12.0469863,3.920515575,0,146,195,183,0
20140108,AZAY - Contextual (GDN),3815,8,72.95,9.11875,0.209698558,0,12,12,12,0
20140108,AZAY - Hospital Areas (Search),37,0,0,0,0,0,0,0,0,0
20140108,AZAY - Life Insurance (Search),16235,489,5703.52,11.66364008,3.012011087,0,316,450,408,0
20140108,AZAY - Placement (GDN),1813,3,45.55,15.18333333,0.165471594,0,0,0,0,0
20140109,(not set),0,0,0,0,0,0,2093,3128,487,1010
20140109,2014,0,0,0,0,0,0,377,438,414,0
20140109,AZAY - Brand (Search),1398,246,1872.67,7.612479675,17.59656652,0,158,243,176,0
20140109,AZAY - Competitor (Search),6011,236,2963.76,12.55830508,3.926135418,0,158,250,237,0
20140109,AZAY - Contextual (GDN),6596,14,89.19,6.370714286,0.212249848,0,6,12,12,0
20140109,AZAY - Hospital Areas (Search),52,1,9.92,9.92,1.923076923,0,0,0,0,0
20140109,AZAY - Life Insurance (Search),13881,495,5344.87,10.79771717,3.566025502,0,414,596,517,0
20140109,AZAY - Placement (GDN),1241,2,6.94,3.47,0.161160355,0,0,0,0,0
20140110,(not set),0,0,0,0,0,0,1856,2915,463,949
20140110,2014,0,0,0,0,0,0,347,383,353,0
20140110,AZAY - Brand (Search),1296,180,1472.67,8.1815,13.88888889,0,134,243,195,0
20140110,AZAY - Competitor (Search),4930,173,2224.84,12.86034682,3.509127789,0,134,176,170,0
20140110,AZAY - Contextual (GDN),7933,11,69.37,6.306363636,0.138661288,0,0,0,0,0
20140110,AZAY - Hospital Areas (Search),48,1,10.69,10.69,2.083333333,0,6,6,6,0
20140110,AZAY - Life Insurance (Search),11009,321,3772.36,11.75190031,2.915796167,0,183,274,250,0
20140110,AZAY - Placement (GDN),1604,2,17.85,8.925,0.124688279,0,0,0,0,0
20140111,(not set),0,0,0,0,0,0,1619,2386,596,596
20140111,2014,0,0,0,0,0,0,420,456,383,0
20140111,AZAY - Brand (Search),669,92,693.4,7.536956522,13.75186846,0,61,91,79,0
20140111,AZAY - Competitor (Search),4049,174,2305.32,13.24896552,4.297357372,0,134,176,164,0
20140111,AZAY - Contextual (GDN),5915,9,72.78,8.086666667,0.152155537,0,6,6,6,0
20140111,AZAY - Hospital Areas (Search),41,0,0,0,0,0,0,0,0,0
20140111,AZAY - Life Insurance (Search),7944,269,3209.92,11.9327881,3.386203424,0,170,250,219,0
20140111,AZAY - Placement (GDN),1129,3,31.55,10.51666667,0.265721878,0,0,0,0,0
20140112,(not set),0,0,0,0,0,0,1211,2014,584,572
20140112,2014,0,0,0,0,0,0,341,432,396,0
20140112,AZAY - Brand (Search),617,81,692.19,8.545555556,13.1280389,0,49,91,79,0
20140112,AZAY - Competitor (Search),3863,185,2475.13,13.37908108,4.789024075,0,122,152,140,0
20140112,AZAY - Contextual (GDN),6102,9,69.97,7.774444444,0.147492625,0,6,12,12,0
20140112,AZAY - Hospital Areas (Search),31,0,0,0,0,0,0,0,0,0
20140112,AZAY - Life Insurance (Search),7397,221,2918.1,13.2040724,2.987697715,0,219,280,250,0
20140112,AZAY - Placement (GDN),1144,4,29.22,7.305,0.34965035,0,0,0,0,0
20140113,(not set),0,0,0,0,0,0,2300,3323,414,1102
20140113,2014,0,0,0,0,0,0,213,268,243,0
20140113,AZAY - Brand (Search),1198,149,1375.51,9.231610738,12.43739566,0,110,152,116,0
20140113,AZAY - Competitor (Search),5998,203,2603.33,12.82428571,3.384461487,0,103,146,128,0
20140113,AZAY - Contextual (GDN),8625,15,126.79,8.452666667,0.173913043,0,0,0,0,0
20140113,AZAY - Hospital Areas (Search),20,0,0,0,0,0,0,0,0,0
20140113,AZAY - Life Insurance (Search),14353,428,5742.14,13.41621495,2.981954992,0,274,396,347,0
20140113,AZAY - Placement (GDN),1902,3,19.34,6.446666667,0.157728707,0,6,6,6,0
20140114,(not set),0,0,0,0,0,0,2818,3907,377,1053
20140114,2014,0,0,0,0,0,0,341,383,329,0
20140114,AZAY - Brand (Search),1079,63,896.97,14.23761905,5.838739574,0,24,67,55,0
20140114,AZAY - Competitor (Search),2868,90,1941.81,21.57566667,3.138075314,0,67,97,91,0
20140114,AZAY - Contextual (GDN),8691,7,35.04,5.005714286,0.080543091,0,6,6,6,0
20140114,AZAY - Hospital Areas (Search),30,0,0,0,0,0,0,0,0,0
20140114,AZAY - Life Insurance (Search),20501,431,8596.43,19.94531323,2.102336471,0,280,383,353,0
20140114,AZAY - Placement (GDN),1535,3,17.1,5.7,0.195439739,0,0,0,0,0
20140114,AZAY fan and non-fan / FB ad / page post photo,0,0,0,0,0,0,18,30,0,0
20140115,(not set),0,0,0,0,0,0,2495,3591,529,1296
20140115,2014,0,0,0,0,0,0,158,176,152,0
20140115,AZAY - Brand (Search),1031,85,1099.5,12.93529412,8.24442289,0,12,43,24,0
20140115,AZAY - Competitor (Search),4614,119,2724.59,22.89571429,2.579107065,0,122,183,146,0
20140115,AZAY - Contextual (GDN),7374,13,126.32,9.716923077,0.176295091,0,6,6,6,0
20140115,AZAY - Hospital Areas (Search),26,0,0,0,0,0,0,0,0,0
20140115,AZAY - Life Insurance (Search),18425,377,8647.94,22.93883289,2.046132972,0,225,359,280,0
20140115,AZAY - Placement (GDN),1525,0,0,0,0,0,0,0,0,0
20140115,AZAY fan and non-fan / FB ad / page post photo,0,0,0,0,0,0,103,122,0,0
20140115,IUV msg like / type photo,0,0,0,0,0,0,37,37,6,0
20140116,(not set),0,0,0,0,0,0,2647,3597,596,1248
20140116,2014,0,0,0,0,0,0,158,183,170,0
20140116,AZAY - Brand (Search),563,45,551.97,12.266,7.992895204,0,12,37,24,0
20140116,AZAY - Competitor (Search),2768,52,1259.57,24.2225,1.878612717,0,43,67,61,0
20140116,AZAY - Contextual (GDN),3539,7,73.85,10.55,0.197795988,0,0,0,0,0
20140116,AZAY - Hospital Areas (Search),12,0,0,0,0,0,0,0,0,0
20140116,AZAY - Life Insurance (Search),7995,158,3795.15,24.01993671,1.976235147,0,91,140,116,0
20140116,AZAY - Placement (GDN),831,1,9.69,9.69,0.120336943,0,0,0,0,0
20140116,AZAY fan and non-fan / FB ad / page post photo,0,0,0,0,0,0,73,91,12,0
20140116,IUV msg like / type photo,0,0,0,0,0,0,6,12,6,0
20140116,Thai MKT msg comment / type photo,0,0,0,0,0,0,24,24,6,0
20140117,(not set),0,0,0,0,0,0,2252,3201,511,1071
